560	1	226.45	226.45	226.454	226.458	226.465	226.473	226.479	226.484	226.495	226.516	
561	1	226.538	226.565	226.606	226.649	226.695	226.746	226.79	226.832	226.882	226.944	
562	1	227.007	227.075	227.158	227.241	227.327	227.415	227.496	227.573	227.654	227.743	
563	1	227.831	227.919	228.015	228.109	228.201	228.293	228.379	228.462	228.543	228.622	
564	-1	228.697	228.77	228.842	228.909	228.975	229.037	229.091	229.139	229.187	229.239	
565	-1	229.286	229.331	229.384	229.432	229.478	229.522	229.552	229.575	229.599	229.631	
566	-1	229.658	229.683	229.72	229.753	229.784	229.813	229.831	229.841	229.854	229.872	
567	-1	229.887	229.901	229.922	229.941	229.959	229.976	229.989	229.999	230.009	230.02	
568	1	230.03	230.04	230.053	230.066	230.081	230.098	230.111	230.124	230.143	230.17	
569	1	230.199	230.232	230.279	230.327	230.379	230.435	230.484	230.531	230.585	230.652	
570	1	230.72	230.791	230.877	230.965	231.054	231.145	231.229	231.309	231.393	231.485	
571	1	231.575	231.666	231.764	231.86	231.955	232.049	232.137	232.222	232.305	232.385	
572	-1	232.463	232.537	232.61	232.68	232.747	232.81	232.866	232.916	232.965	233.017	
573	-1	233.066	233.112	233.166	233.215	233.262	233.307	233.339	233.362	233.387	233.419	
574	-1	233.447	233.474	233.511	233.545	233.576	233.606	233.624	233.636	233.648	233.667	
575	-1	233.683	233.697	233.719	233.739	233.757	233.774	233.787	233.798	233.808	233.819	
576	0	233.83	233.84	233.85	233.861	233.872	233.885	233.898	233.913	233.929	233.946	
577	0.707	233.963	233.983	234.014	234.048	234.085	234.125	234.162	234.198	234.24	234.292	
578	1	234.343	234.399	234.472	234.546	234.622	234.701	234.772	234.841	234.914	234.995	
579	0.707	235.077	235.158	235.245	235.33	235.414	235.497	235.576	235.651	235.725	235.797	
580	0	235.865	235.931	235.994	236.053	236.108	236.16	236.208	236.253	236.293	236.33	
581	-0.707	236.36	236.388	236.421	236.45	236.476	236.501	236.515	236.523	236.531	236.544	
582	-1	236.552	236.558	236.577	236.593	236.607	236.621	236.623	236.62	236.618	236.623	
583	-0.707	236.626	236.629	236.636	236.642	236.646	236.65	236.651	236.65	236.65	236.649	
584	0	236.649	236.649	236.65	236.652	236.654	236.658	236.663	236.67	236.678	236.689	
585	0.707	236.699	236.712	236.738	236.765	236.796	236.831	236.863	236.894	236.931	236.978	
586	1	237.026	237.078	237.146	237.216	237.289	237.364	237.432	237.498	237.568	237.646	
587	0.707	237.725	237.804	237.888	237.971	238.053	238.133	238.21	238.284	238.356	238.425	
588	0	238.492	238.556	238.617	238.674	238.728	238.779	238.825	238.869	238.908	238.943	
589	-0.707	238.972	238.998	239.03	239.058	239.084	239.107	239.12	239.127	239.135	239.147	
590	-1	239.153	239.16	239.178	239.193	239.207	239.219	239.221	239.217	239.215	239.219	
591	-0.707	239.222	239.224	239.231	239.236	239.24	239.243	239.244	239.243	239.242	239.241	
592	0	239.241	239.24	239.241	239.242	239.244	239.248	239.253	239.259	239.268	239.278	
593	0.707	239.287	239.301	239.326	239.353	239.384	239.419	239.45	239.481	239.518	239.565	
594	1	239.613	239.664	239.733	239.803	239.875	239.951	240.019	240.084	240.154	240.232	
595	0.707	240.311	240.39	240.474	240.557	240.638	240.719	240.796	240.869	240.941	241.01	
596	0	241.077	241.141	241.202	241.259	241.313	241.364	241.41	241.453	241.493	241.528	
597	-0.707	241.556	241.583	241.615	241.643	241.668	241.692	241.705	241.712	241.719	241.731	
598	-1	241.738	241.744	241.762	241.777	241.791	241.804	241.805	241.801	241.799	241.803	
599	-0.707	241.806	241.808	241.815	241.82	241.824	241.827	241.828	241.827	241.826	241.825	
600	0	241.825	241.825	241.825	241.826	241.828	241.832	241.837	241.843	241.852	241.862	
601	0.707	241.871	241.885	241.91	241.937	241.968	242.003	242.034	242.065	242.102	242.149	
602	1	242.197	242.248	242.317	242.387	242.459	242.534	242.603	242.668	242.738	242.816	
603	0.707	242.895	242.974	243.058	243.141	243.222	243.303	243.379	243.453	243.525	243.594	
604	0	243.661	243.725	243.786	243.843	243.897	243.947	243.994	244.037	244.076	244.112	
605	-0.707	244.14	244.167	244.199	244.227	244.252	244.275	244.289	244.296	244.303	244.315	
606	-1	244.322	244.328	244.346	244.361	244.375	244.387	244.389	244.385	244.383	244.387	
607	-0.707	244.39	244.392	244.399	244.404	244.408	244.411	244.412	244.41	244.41	244.409	
608	0	244.408	244.408	244.409	244.41	244.412	244.416	244.421	244.427	244.435	244.446	
609	0.707	244.455	244.469	244.494	244.521	244.552	244.587	244.618	244.649	244.686	244.733	
610	1	244.78	244.832	244.9	244.97	245.043	245.118	245.186	245.252	245.322	245.4	
611	0.707	245.479	245.558	245.642	245.724	245.806	245.887	245.963	246.037	246.108	246.178	
612	0	246.245	246.309	246.369	246.427	246.481	246.531	246.578	246.621	246.66	246.696	
613	-0.707	246.724	246.751	246.782	246.811	246.836	246.859	246.872	246.879	246.887	246.899	
614	-1	246.905	246.912	246.93	246.945	246.958	246.971	246.973	246.969	246.966	246.971	
615	-0.707	246.974	246.976	246.982	246.988	246.991	246.995	246.995	246.994	246.993	246.993	
616	1	246.992	246.992	246.996	247	247.006	247.014	247.019	247.025	247.035	247.056	
617	1	247.078	247.104	247.145	247.188	247.234	247.284	247.328	247.37	247.42	247.482	
618	1	247.545	247.612	247.695	247.779	247.864	247.952	248.033	248.11	248.191	248.28	
619	1	248.368	248.456	248.551	248.645	248.738	248.829	248.916	248.998	249.079	249.158	
620	-1	249.233	249.306	249.377	249.445	249.51	249.572	249.626	249.675	249.723	249.774	
621	-1	249.821	249.866	249.919	249.968	250.014	250.057	250.088	250.11	250.135	250.166	
622	-1	250.193	250.219	250.255	250.288	250.319	250.348	250.366	250.376	250.389	250.407	
623	-1	250.422	250.436	250.457	250.476	250.494	250.511	250.523	250.534	250.544	250.554	
624	1	250.564	250.575	250.588	250.601	250.616	250.632	250.646	250.659	250.677	250.705	
625	1	250.733	250.766	250.813	250.862	250.914	250.97	251.019	251.066	251.12	251.187	
626	1	251.254	251.326	251.412	251.499	251.588	251.68	251.763	251.844	251.928	252.019	
627	1	252.11	252.201	252.299	252.395	252.49	252.583	252.672	252.757	252.84	252.92	
628	-1	252.997	253.072	253.145	253.214	253.281	253.345	253.4	253.45	253.499	253.552	
629	-1	253.6	253.646	253.7	253.75	253.797	253.842	253.873	253.897	253.922	253.954	
630	-1	253.982	254.008	254.046	254.079	254.111	254.141	254.159	254.17	254.183	254.201	
631	-1	254.217	254.232	254.253	254.273	254.291	254.308	254.322	254.332	254.343	254.354	
632	0	254.364	254.374	254.385	254.396	254.407	254.419	254.432	254.447	254.463	254.481	
633	0.707	254.497	254.517	254.549	254.582	254.619	254.66	254.696	254.732	254.774	254.826	
634	1	254.878	254.934	255.006	255.08	255.156	255.235	255.307	255.375	255.448	255.529	
635	0.707	255.611	255.693	255.779	255.865	255.949	256.031	256.11	256.186	256.26	256.331	
636	0	256.4	256.466	256.528	256.587	256.643	256.695	256.743	256.787	256.828	256.865	
637	-0.707	256.894	256.922	256.955	256.984	257.011	257.035	257.049	257.057	257.066	257.078	
638	-1	257.086	257.093	257.112	257.128	257.142	257.155	257.158	257.154	257.152	257.157	
639	-0.707	257.161	257.163	257.171	257.176	257.18	257.184	257.185	257.185	257.184	257.184	
