Time	jdens	u(t)
1.9614e-09	-0.92388	-1085.89	-9.46383e-08	8.09633e-08	-6.63431e-08	7.78257e-08
1.9714e-09	-0.92388	-1081.51	-9.53275e-08	8.16536e-08	-6.6418e-08	7.80142e-08
1.9814e-09	-0.92388	-1075.7	-9.60006e-08	8.23589e-08	-6.66003e-08	7.82034e-08
1.9914e-09	-0.92388	-1068.51	-9.66548e-08	8.30767e-08	-6.68879e-08	7.83927e-08
2.0014e-09	-0.92388	-1060.03	-9.72873e-08	8.38044e-08	-6.72787e-08	7.85816e-08
2.0114e-09	-0.92388	-1050.32	-9.78958e-08	8.45391e-08	-6.77701e-08	7.87696e-08
2.0214e-09	-0.92388	-1039.48	-9.84775e-08	8.52782e-08	-6.83595e-08	7.8956e-08
2.0314e-09	-0.92388	-1027.61	-9.90302e-08	8.60186e-08	-6.90442e-08	7.91403e-08
2.0415e-09	0	-1014.67	-9.92101e-08	8.71115e-08	-6.94827e-08	7.96703e-08
2.0515e-09	0	-1001.04	-9.8902e-08	8.8642e-08	-6.95526e-08	8.06453e-08
2.0615e-09	0	-986.692	-9.85508e-08	9.01741e-08	-6.96969e-08	8.16265e-08
2.0715e-09	0	-971.764	-9.81587e-08	9.17016e-08	-6.99137e-08	8.26112e-08
2.0815e-09	0	-956.372	-9.7728e-08	9.32181e-08	-7.02011e-08	8.35962e-08
2.0915e-09	0	-940.63	-9.72611e-08	9.47174e-08	-7.05568e-08	8.45786e-08
2.1015e-09	-0.707107	-924.65	-9.67666e-08	9.61868e-08	-7.09847e-08	8.55491e-08
2.1115e-09	-0.707107	-908.535	-9.68408e-08	9.7026e-08	-7.20763e-08	8.59109e-08
2.1215e-09	-0.707107	-892.373	-9.68942e-08	9.78208e-08	-7.32382e-08	8.62524e-08
2.1315e-09	-0.707107	-876.244	-9.69268e-08	9.85675e-08	-7.44664e-08	8.65725e-08
2.1415e-09	-0.707107	-860.225	-9.69389e-08	9.92626e-08	-7.57568e-08	8.68704e-08
2.1515e-09	-0.707107	-844.382	-9.69304e-08	9.9903e-08	-7.7105e-08	8.71451e-08
2.1615e-09	-0.707107	-828.78	-9.69019e-08	1.00486e-07	-7.85064e-08	8.73959e-08
2.1715e-09	-0.707107	-813.475	-9.68536e-08	1.01008e-07	-7.99561e-08	8.7622e-08
2.1815e-09	-0.707107	-798.519	-9.67861e-08	1.01467e-07	-8.14491e-08	8.78229e-08
2.1916e-09	0	-783.815	-9.64336e-08	1.02131e-07	-8.27303e-08	8.8265e-08
2.2016e-09	0	-769.697	-9.572e-08	1.03068e-07	-8.36845e-08	8.90231e-08
2.2116e-09	0	-756.062	-9.49827e-08	1.03943e-07	-8.46579e-08	8.97617e-08
2.2216e-09	0	-742.948	-9.42253e-08	1.04751e-07	-8.56468e-08	9.04784e-08
2.2316e-09	0	-730.385	-9.3451e-08	1.0549e-07	-8.66471e-08	9.11705e-08
2.2416e-09	0	-718.4	-9.26634e-08	1.06155e-07	-8.76551e-08	9.18358e-08
2.2516e-09	-0.382683	-707.014	-9.1869e-08	1.0674e-07	-8.86699e-08	9.24687e-08
2.2616e-09	-0.382683	-696.244	-9.13923e-08	1.06921e-07	-9.00089e-08	9.27456e-08
2.2716e-09	-0.382683	-686.099	-9.09162e-08	1.07018e-07	-9.13477e-08	9.29849e-08
2.2816e-09	-0.382683	-676.587	-9.04426e-08	1.07029e-07	-9.2681e-08	9.31861e-08
2.2916e-09	-0.382683	-667.711	-8.9973e-08	1.06957e-07	-9.40032e-08	9.33487e-08
2.3016e-09	-0.382683	-659.475	-8.95094e-08	1.06803e-07	-9.53088e-08	9.34726e-08
